Row_id,Raion,Denumire raion,Sub Raion,Nr articol,Denumire articol, Cantitate vanduta ,Pret de vanzare
4076,9,GRADINA,90,11720163,GHIVECI VENETIA SQUARE 30 CM VERDE, 7     ,69
4077,9,GRADINA,95,11720366,GHIVECI LARG CU FRUNZA S, 7     ,149
4078,9,GRADINA,95,11735493,GHIVECI GRASS MARO 13CM, 7     ,8.59
4079,9,GRADINA,95,11736333,GHIVECI LISCIA 27CM GRAFIT, 7     ,26.9
4080,9,GRADINA,95,11736382,GHIVECI CONO 21 CM GRAFIT, 7     ,25.9
4081,9,GRADINA,15,11738104,CAMBRIA BARROCCO RED, 7     ,75
4082,9,GRADINA,15,11738293,CALLISIA TURTLE, 7     ,26.9
4083,9,GRADINA,25,11739483,CIZME ORGANO S4 ALBA 44, 7     ,65
4084,9,GRADINA,30,11744894,POMPA AUTOAMORSANTA STANDARD 100, 7     ,249.9
4085,9,GRADINA,35,11750116,KIT MASINA TUNS ACUM. 40V 5AH STERWINS, 7     ,899.9
4086,9,GRADINA,35,11758656,TRIMMER EL. 300W 25CM BRONTO B-TRIM 300E, 7     ,119
4087,9,GRADINA,65,10384094,BORDUR? BEJ STONE GARDEN 100X5X20 CM, 7     ,705.12
4088,9,GRADINA,65,10384311,PAVAJ COUNTRY GRI STONE GARDEN 30X20X6CM, 7     ,781
4089,9,GRADINA,65,10384325,PAVAJ COUNTRY TERRACOTA STONE 30X20X6 CM, 7     ,870
4090,9,GRADINA,96,11486433,RIBBON POLIESTER ROSII, 8     ,233
4091,9,GRADINA,65,11663365,DALA APPIA ANTICA 50X25X5 CM RO?U, 8     ,1290
4092,9,GRADINA,90,11485600,GHIVECI PATRAT SAND, 8     ,380
4093,9,GRADINA,30,10282993,CONECTOR MET. FURTUN 3/4'- 5/8' HOZELOCK, 8     ,33.61
4094,9,GRADINA,30,10362632,MUF? CONECTOARE STANDARD 1/2' GARDENA, 8     ,14.89
4095,9,GRADINA,25,10500231,SAP? TIP V 23 CM BUILD X-ELL, 8     ,19.9
4096,9,GRADINA,10,10592246,ARBUSTI ORNAMENTALI FLOARE ?I PARFUM, 8     ,12.5
4097,9,GRADINA,30,10654574,FURTUN ASPIR 25 MM 7 M ASPIR-FLEX GEOLIA, 8     ,74.9
4098,9,GRADINA,10,10724686,HORTENSIA MIXT, 8     ,12.5
4099,9,GRADINA,55,10735431,PANOU VERDE 1500X2500X200X60 MM, 8     ,76
4100,9,GRADINA,98,10974201,*Mufa egala_pt banda picurare 17mm, 8     ,2.87
4101,9,GRADINA,10,11307121,CHRYSANTHEMUM D12, 8     ,7.26
4102,9,GRADINA,10,11307156,PELARGONIUM IN GHIV 30, 8     ,53
4103,9,GRADINA,96,11354063,GRC DECORATIUNE BRAD AURIU, 8     ,3.5
4104,9,GRADINA,85,11363485,"PISCIN? PVC 366X76CM, 530GAL", 8     ,290
4105,9,GRADINA,5,11374636,SEMIN?E VALERIANA RONDE MARAICHERE, 8     ,6.14
4106,9,GRADINA,25,11408495,DAMIGEANA STICLA 10L + COS RACHITA, 8     ,69
4107,9,GRADINA,96,11411932,"LN DECORATIUNI CON BRAD, 2 BUC", 8     ,5.99
4108,9,GRADINA,96,11412114,"WS DECORATIE POM STICLA DE CRACIUN, BLUE", 8     ,15.9
4109,9,GRADINA,75,11447065,SUPORT SEMICERC MIC LEMNE DE FOC, 8     ,89
4110,9,GRADINA,5,11449312,GAZON ORNAMENTAL 5 KG, 8     ,119
4111,9,GRADINA,35,11457005,MOTOFERASTRAU MCCULLOCH CS 42 S, 8     ,829
4112,9,GRADINA,75,11457411,"GRATAR PE GAZ PORTABIL, 3,5 KW,  FONTA", 8     ,799
4113,9,GRADINA,96,11461324,DÉCOR BRAD CLOPOT PIN, 8     ,9
4114,9,GRADINA,96,11461905,SOSETA CADOU DIV MODELE, 8     ,67
4115,9,GRADINA,96,11463424,GLOB LUXURY GOLD 8CM TOC, 8     ,17
4116,9,GRADINA,96,11465692,CUTIE LED 12X13CM, 8     ,46.9
4117,9,GRADINA,96,11465804,FIG PERETE STEA 96LED, 8     ,62
4118,9,GRADINA,35,11468702,SET PROTECTIE + CASTI RYOBI PF100, 8     ,150
4119,9,GRADINA,81,11483521,CRENGUTA MASLIN ARTIFICIAL, 8     ,15.5
4120,9,GRADINA,81,11493426,SET DELANO GRAFIT, 8     ,807
4121,9,GRADINA,90,11498494,GHIVECI ROSU 14CM, 8     ,16.8
4122,9,GRADINA,30,11527502,PISTOL DE STROPIT 2 JETURI GARDENA, 8     ,49.5
4123,9,GRADINA,91,11537015,SET CASTROANE NOX CU SUPORT 21 CM, 8     ,82.2
4124,9,GRADINA,91,11537470,AMITY ECO LINE ACTIVE 20 KG, 8     ,169
4125,9,GRADINA,91,11537911,CONS.NATUREL TON 70 G, 8     ,4.29
4126,9,GRADINA,91,11537960,CONS.NATUREL TON&DORADA70 G, 8     ,4.29
4127,9,GRADINA,60,11541390,POARTA PIN MUSTANG1000X1000 MM, 8     ,359.9
4128,9,GRADINA,60,11541404,POARTA PIN MUSTANG 800X1000 MM, 8     ,295.9
4129,9,GRADINA,81,11542272,AKOLA PICIOARE SCAUN 49X49X45 CM CREM, 8     ,66.9
4130,9,GRADINA,95,11543014,JARDINIERA COTSWOLD 20L GRI, 8     ,135
4131,9,GRADINA,96,11550560,SANTA CU TABLITA 63CM, 8     ,235
4132,9,GRADINA,96,11551946,GLLOB NINS ARTIC BLUE, 8     ,5.9
4133,9,GRADINA,96,11552660,LUMAN AURIE GLITTER 10CM, 8     ,22.9
4134,9,GRADINA,96,11553003,FELINAR 21LED, 8     ,49.9
4135,9,GRADINA,96,11554403,CLOPOTEI DIV CULORI 21CM, 8     ,10.9
4136,9,GRADINA,96,11554893,CRENGUTA CU SANTA 22 CM, 8     ,8.9
4137,9,GRADINA,96,11555362,GHIRLANDA DIN BRAD 1.5M, 8     ,28.9
4138,9,GRADINA,96,11555404,DÉCOR CONURI PT BRAD MARO, 8     ,11.9
4139,9,GRADINA,96,11555551,BETEALA 2M ROSIE, 8     ,14.9
4140,9,GRADINA,96,11555971,GLOB ARTIC ICE, 8     ,6.9
4141,9,GRADINA,50,11564483,SÂRM? GHIMPAT? ZN 100 ML, 8     ,55
4142,9,GRADINA,90,11568095,FARFURIE LOFT URBAN ROUND 34 CIMENT, 8     ,34.9
4143,9,GRADINA,90,11568116,SISTEM AUTO-UDARE UNIVERSAL 17CM, 8     ,39
4144,9,GRADINA,95,11571042,"GHIVECI AGATATOR TIP RATTAN 8,6L GRI", 8     ,56.9
4145,9,GRADINA,81,11574206,SEZLONG ACACIA SOLARIS, 8     ,306.3
4146,9,GRADINA,10,11581031,COACAZ NEGRU, 8     ,18.5
4147,9,GRADINA,10,11581045,COACAZ ROSU, 8     ,18.5
4148,9,GRADINA,10,11581052,RIBES UVA-CRISPA AGRIS, 8     ,18.5
4149,9,GRADINA,10,11581066,RIBES UVA-CRISPA, 8     ,18.5
4150,9,GRADINA,10,11581073,ZMEUR, 8     ,18.5
4151,9,GRADINA,15,11581640,MIX PLANTE VERZI D12CM, 8     ,23.9
4152,9,GRADINA,10,11581682,HEDERA AIR SO PURE D8.5 CM, 8     ,7.9
4153,9,GRADINA,10,11582795,CELOSIA DEEP PURPLE D17, 8     ,38.9
4154,9,GRADINA,15,11583054,PRINCETTIA MIX D6, 8     ,10.9
4155,9,GRADINA,15,11597334,KALANCHOE PORTOCALIE, 8     ,13
4156,9,GRADINA,15,11631921,KALANCHOE IN COSULET H22CM, 8     ,27.5
4157,9,GRADINA,10,11632054,MIX PLANTE PERENE, 8     ,13.9
4158,9,GRADINA,96,11646432,FIGURINA CU LED IN FORMA DE TV, 8     ,110
4159,9,GRADINA,96,11648672,BRAD ARTIFICIAL PENCIL 2.1 M, 8     ,349
4160,9,GRADINA,96,11649120,DECORATIUNE PLANTA GLITTERATA 75 CM, 8     ,18.9
4161,9,GRADINA,5,11651101,SEMINTE TOMATE FOLLETTO F1, 8     ,12.5
4162,9,GRADINA,65,11662441,"CUB DELIMITARE GRILA 8,4/8,4/8 CM ROSU", 8     ,1.9
4163,9,GRADINA,96,11668993,GLOB DECORATIV CU LED, 8     ,65
4164,9,GRADINA,96,11669000,CON DECORATIV CU LED, 8     ,49.9
4165,9,GRADINA,96,11669042,URS DIN ACRIL CU LED 80 CM, 8     ,349
4166,9,GRADINA,96,11669581,OM DE ZAPADA ACRIL CU LED 60 CM, 8     ,299
4167,9,GRADINA,90,11674040,GHIVECI MERRY XMAS 15 CM, 8     ,29.9
4168,9,GRADINA,97,11717426,FANTANA IN CASCADA 34CM, 8     ,740
4169,9,GRADINA,90,11719764,GHIVECI VENEZIA CILINDRO 20 CM MARONIU, 8     ,13.7
4170,9,GRADINA,95,11720240,JARDINIERA VENETIA L 60 CM VERDE, 8     ,65
4171,9,GRADINA,95,11720373,GHIVECI OMBRE MIC, 8     ,105
4172,9,GRADINA,95,11720380,GHIVECI OMBRE MARE, 8     ,69
4173,9,GRADINA,95,11720513,GHIVECI PATRAT ANDA MEDIU, 8     ,50
4174,9,GRADINA,10,11732763,THUJA SUGAR & SPICE H100-120, 8     ,229
4175,9,GRADINA,10,11732805,CHAMAECYPARIS COLLUMNARIS D29, 8     ,229
4176,9,GRADINA,95,11735444,GHIVECI GRASS ROZ 15CM, 8     ,9.99
4177,9,GRADINA,81,11737796,SET GRADINA EMILY 4P GRI, 8     ,849
4178,9,GRADINA,15,11738643,FICUS BENJAMINA GREEN KINKY, 8     ,38.5
4179,9,GRADINA,10,11739133,POM FRUCTIFER PROMO CIRES, 8     ,11.9
4180,9,GRADINA,25,11739441,CIZME ORGANO S4 ALBA 40, 8     ,65
4181,9,GRADINA,45,11745111,AP SPALAT CU PRESIUNE K2 COMPACT CAR*EU, 8     ,389.9
4182,9,GRADINA,30,10654560,FURTUN 19 MM 50 M GEOLIA PREMIUM, 9     ,389
4183,9,GRADINA,65,10384374,PAVAJ APPIA GRI VULCANIC STONE 20X20X6CM, 9     ,1197.6
4184,9,GRADINA,65,11663435,"RETTANGO 10X20X6 CM, CAPPUCCINO", 9     ,799
4185,9,GRADINA,30,10159982,PROGRAMATOR FLEX CONTROL, 9     ,191
4186,9,GRADINA,30,10160563,CONDUCT? 1/2' GARDENA 15M, 9     ,36.72
4187,9,GRADINA,25,10272444,AERATOR MANUAL GAZON DUBLU GARDENA, 9     ,129.9
4188,9,GRADINA,20,10422685,ÎNGR???MÂNT GAZON COMPO 8KG, 9     ,121
4189,9,GRADINA,20,10428635,BAND? ELAST GARD NG SNUGGER 13 CMX4 MM, 9     ,109
4190,9,GRADINA,30,10449110,VERIF VALVE-POMP? 1' ALAM? CONMETALL, 9     ,83
4191,9,GRADINA,25,10463040,ZDROBITOARE STRUGURI SZ-02 20 L*, 9     ,495
4192,9,GRADINA,10,10592134,CLEMATIS 40 CM, 9     ,14.9
4193,9,GRADINA,90,10844176,MASC? GHIV CERAM VER WILD LIME 17 CM, 9     ,29
4194,9,GRADINA,30,10846311,FURTUN 12.5MM 50 M FLEX CONF GARDENA, 9     ,195
4195,9,GRADINA,40,10872225,FREZ? Z?PAD? ELEC 2000W, 9     ,360
4196,9,GRADINA,30,10921386,SET SUPORT +FURTUN 20 M +CONECT GARDENA, 9     ,198
4197,9,GRADINA,40,11298252,SUFLANT? Q1F-ZP-400A, 9     ,68
4198,9,GRADINA,10,11301913,AZALEA RHODODENDRON D12, 9     ,24
4199,9,GRADINA,10,11302466,PELARGONIUM ZONALE D13, 9     ,13
4200,9,GRADINA,20,11303166,RAFT  TCHIKITA 100X42X40, 9     ,55
4201,9,GRADINA,35,11310285,LANT OREGON 45 CM (18 ) .325  1.5 MM, 9     ,80
4202,9,GRADINA,75,11345516,TERMOMETRU ALIMENTAR ELECTRONIC, 9     ,89.15
4203,9,GRADINA,10,11346972,LILIAC D 19CM, 9     ,49
4204,9,GRADINA,96,11353650,PUNGA CADOU 24X18X8 CM ASORTATA, 9     ,4.95
4205,9,GRADINA,85,11363373,FURTUN 8M X 38MM, 9     ,49.5
4206,9,GRADINA,85,11363415,PERIE LINER, 9     ,39.9
4207,9,GRADINA,60,11448283,POARTA DENVER 2 200X400CM, 9     ,1450
4208,9,GRADINA,90,11450544,GHIVECI SIRIUS 332 MARO, 9     ,8.3
4209,9,GRADINA,35,11456984,MOTOFERASTRAU JONSERED CS 2238 S 14, 9     ,998.9
4210,9,GRADINA,15,11479923,BEGONIA REX, 9     ,17.2
4211,9,GRADINA,90,11481960,GHIVECI MODEL COPAC 13CM, 9     ,28.3
4212,9,GRADINA,90,11482674,GHIVECI 2 CULORI, 9     ,124.7
4213,9,GRADINA,10,11494546,MIX BUXUS BALL 40+CM, 9     ,32.9
4214,9,GRADINA,90,11498046,GHIV ORHIDEE MOV 14CM, 9     ,29.9
4215,9,GRADINA,40,11507713,FREZ? DE Z?PAD? RURIS PARÂNG 704, 9     ,2835.9
4216,9,GRADINA,15,11510485,PRINCETTIA MIX DOLCE AMORE, 9     ,23
4217,9,GRADINA,90,11530001,GHIVECI 230/37 GREEN, 9     ,34.9
4218,9,GRADINA,10,11530631,FLORI  THUNBERGIA ALATA, 9     ,12.5
4219,9,GRADINA,5,11532780,CEAPA SONKAHAGYMA, 9     ,1.89
4220,9,GRADINA,91,11538555,CONS.LIFE  TON SI VITA 85G, 9     ,6.29
4221,9,GRADINA,95,11542951,GHIVECI PIAZZA 30L VERDE, 9     ,179
4222,9,GRADINA,95,11542972,GHIVECI PIAZZA 33L VERDE, 9     ,159
4223,9,GRADINA,96,11549083,OM ZAPADA CU SCHIURI 46CM, 9     ,45
4224,9,GRADINA,96,11550273,TURTURUE CU LED 40CM, 9     ,36.9
4225,9,GRADINA,96,11550784,BRAD PRELIT 210CM, 9     ,1790
4226,9,GRADINA,96,11550854,GLOB CU FULG DE NEA BLUE, 9     ,8.5
4227,9,GRADINA,96,11551421,GLOB VERDE STAR-DOTS, 9     ,10.9
4228,9,GRADINA,96,11551855,GLOB ARGINTIU 25CM, 9     ,49
4229,9,GRADINA,96,11552576,GLOB ALB CU CASUTE, 9     ,17.9
4230,9,GRADINA,96,11552695,LUMANARE STEA ROSIE 12CM, 9     ,22.9
4231,9,GRADINA,96,11555236,BRAD IN MINIATURA 28CM, 9     ,14.9
4232,9,GRADINA,96,11555810,RIBBON 270CM ROSU, 9     ,19.9
4233,9,GRADINA,96,11556055,FIG OS PENTRU BRAD, 9     ,4.9
4234,9,GRADINA,96,11556342,DÉCOR LED ORASEL CRACIUN, 9     ,65.9
4235,9,GRADINA,81,11559471,BANCA 2 LOC DELANO BEJ, 9     ,449
4236,9,GRADINA,81,11563195,BAZA UMBRELA 35 KG, 9     ,218
4237,9,GRADINA,81,11564000,UMBRELA CU FLORI, 9     ,170
4238,9,GRADINA,90,11568102,FARFURIE LOFT URBAN ROUND 34 BRIQUE, 9     ,34.9
4239,9,GRADINA,90,11568144,SISTEM AUTO-UDARE UNIVERSAL 28CM, 9     ,64
4240,9,GRADINA,81,11570853,SEZLONG VERDE INCHIS 171CM, 9     ,338
4241,9,GRADINA,10,11581080,MUR, 9     ,18.5
4242,9,GRADINA,10,11582550,CALLUNA GARDEN TWIN D17, 9     ,31
4243,9,GRADINA,81,11594443,MOSTRA COPERTINA 150 X 100, 9     ,229
4244,9,GRADINA,10,11637794,SAXIFRAGA MIX D13, 9     ,15.9
4245,9,GRADINA,5,11651094,SEMINTE TOMATE MANDURIO F1, 9     ,12.5
4246,9,GRADINA,15,11656036,AQUAROOTING ANTHURIUM ROSU IN CAPSULA, 9     ,135
4247,9,GRADINA,30,11674320,CAMIN RECTANGULAR ELECTROVALVA 65X30CM, 9     ,179.6
4248,9,GRADINA,30,11674341,VALVA DRENAJ 1/2 ALAMA JARDIBRIC, 9     ,64.5
4249,9,GRADINA,30,11675153,ROLA 50M FURTUN PICURARE 16MM GEOLIA, 9     ,109
4250,9,GRADINA,30,11675202,SET 2 CONEXIUNI ETANSARE JARDIBRIC, 9     ,27.4
4251,9,GRADINA,15,11681404,MIX PLANTE CURGATOARE, 9     ,49.9
4252,9,GRADINA,85,11708872,POLISFERE FILTRARE PENTRU POMPA PISCINA, 9     ,57
4253,9,GRADINA,25,11715011,CLORURA DE CALCIU PENTRU DEZGHETARE 15KG, 9     ,129.9
4254,9,GRADINA,90,11719442,BOL VENETIA 30 CM MARONIU, 9     ,19.9
4255,9,GRADINA,95,11720450,GHIVECI HEX MARE, 9     ,220
4256,9,GRADINA,95,11720464,GHIVECI HEX MEDIU, 9     ,132
4257,9,GRADINA,10,11725203,VIOLA CORNUTA 23CM HP, 9     ,59
4258,9,GRADINA,10,11732770,THUJA JANTAR D29, 9     ,229
4259,9,GRADINA,95,11735500,GHIVECI GRASS MARO 15CM, 9     ,9.99
4260,9,GRADINA,95,11736116,GHIVECI LIKE 38 CM GALBEN, 9     ,51
4261,9,GRADINA,95,11736151,JARDINIERA LIKE 49CM MARO, 9     ,24.9
4262,9,GRADINA,10,11738195,JASMINUM POLYANTHUM BUSH, 9     ,41.9
4263,9,GRADINA,10,11739203,POM FRUCTIFER PROMO GUTUI, 9     ,11.9
4264,9,GRADINA,35,11747575,"MOTOFIERASTRAU 2.9CP, L40CM, 45 CMC", 9     ,339
4265,9,GRADINA,10,11752545,SCHIZANTHUS MIX, 9     ,29.9
4266,9,GRADINA,65,10384192,GRILA GRI STONE GARDEN 40X40X8 CM, 9     ,269
4267,9,GRADINA,81,11482905,GHIVECI INALT MANERE, 10     ,41.4
4268,9,GRADINA,30,10160325,SPIN PT FIXAT CONDUCT? 1/2' GARDENA, 10     ,18.9
4269,9,GRADINA,35,10210494,FIR NY ROTUND HITACHI 3.3MM NEGRU L=23 M, 10     ,27
4270,9,GRADINA,30,10272983,DISTRIBUITOR PATRU C?I GARDENA, 10     ,100
4271,9,GRADINA,30,10283014,CONECT MET.  5/8-3/4 AQUA STOP HOZELOCK, 10     ,38.57
4272,9,GRADINA,30,10398143,ADAPTOR ROBINET REDUC?IE 1/2-3/4' GEOLIA, 10     ,5.79
4273,9,GRADINA,30,10398150,ADAPTOR ROBINET 1' GEOLIA, 10     ,4.9
4274,9,GRADINA,30,10500672,ROBINET DE GR?D DIN FONT? 2.5 CM, 10     ,47.88
4275,9,GRADINA,40,10576454,FREZ? Z?PAD? M 61/SF 61, 10     ,3343.9
4276,9,GRADINA,5,10595116,SEMIN?E ARPAGIC BOHEMIA 2G, 10     ,5.39
4277,9,GRADINA,81,10719604,HUS? UMBREL? POLYESTER 258×44/80CM, 10     ,47
4278,9,GRADINA,96,10795211,RIBON ORGANZA GLITER 6.3CM*2.70M, 10     ,5.75
4279,9,GRADINA,95,10840963,MASC? JARD PLAST ANTRA CUBE 40CM, 10     ,21.5
4280,9,GRADINA,90,10844330,MASC? GHIV CERAM DUNGI LEMON 13CM, 10     ,19.1
4281,9,GRADINA,30,10911964,CONECTOR PT FURTUN 19MM, 10     ,9.19
4282,9,GRADINA,45,10937360,ADAPTOR KA1 STERWINS S2, 10     ,7.66
4283,9,GRADINA,90,11319455,SUPORT GHIV. IC 30, 10     ,22
4284,9,GRADINA,40,11322010,SUFLANTA TERMICA RYOBI RBL26BP, 10     ,630
4285,9,GRADINA,45,11343766,FURTUN CURATARE TEVI 10M STERWINS S3, 10     ,79
4286,9,GRADINA,25,11345495,APARAT SCOS SAMBURI DIN CIRESE, 10     ,24.9
4287,9,GRADINA,96,11352796,DÉCOR GLOB NATURE CU LEMN, 10     ,12.9
4288,9,GRADINA,96,11354490,FIGURINE CRACIUN ASORTATE 10 CM, 10     ,4.95
4289,9,GRADINA,96,11354931,DÉCOR CASUTA LED 12CM, 10     ,29.9
4290,9,GRADINA,96,11412093,DÉCOR CON ARGINTIU 9CM, 10     ,3.29
4291,9,GRADINA,95,11445693,MINI ROGER CM.12, 10     ,22.9
4292,9,GRADINA,75,11457390,GRATAR CU AFUMATOARE TENNESSEE 66X37CM, 10     ,1390
4293,9,GRADINA,96,11461191,DECORATIUNE AGATAT SNOWMAN, 10     ,11
4294,9,GRADINA,96,11462010,GLOB MOS CRACIUN OM ZAPADA, 10     ,12
4295,9,GRADINA,96,11464222,GLOB GOLD LACE 8.5CM TOC, 10     ,23
4296,9,GRADINA,96,11465951,STAR SHOWER 18CM BLUE, 10     ,289.9
4297,9,GRADINA,96,11467260,"FETITA CU SCHIURI, 47CM", 10     ,165
4298,9,GRADINA,20,11471306,PAMANT UNIVERSAL POKON 10L, 10     ,15.9
4299,9,GRADINA,95,11475170,GHIV ROYAL CM.20, 10     ,42
4300,9,GRADINA,10,11480021,PERENNIALS MIXED TROLLEY, 10     ,14.9
4301,9,GRADINA,10,11480126,HEUCHERA INDIAN SUMMER, 10     ,31.9
4302,9,GRADINA,81,11483710,TRANDAFIR ARTIF CREM 45CM, 10     ,6
4303,9,GRADINA,81,11483731,TRANDAFIR ARTIF ROSU 45CM, 10     ,6
4304,9,GRADINA,81,11485236,MASA FLORA PATRATA VERDE, 10     ,139
4305,9,GRADINA,95,11486132,GHIV ROTUND ALB 17CM, 10     ,31
4306,9,GRADINA,95,11486146,GHIV ROTUND ALB 13CM, 10     ,29
4307,9,GRADINA,90,11498501,GHIVECI ROSU 15CM, 10     ,20.2
4308,9,GRADINA,91,11537603,REC CKN DLIGHT DUCK 100G, 10     ,16.4
4309,9,GRADINA,91,11538485,"CONS. LIFE CAT RICET TON,CREVETI150G", 10     ,9.99
4310,9,GRADINA,95,11542874,GHIVECI COTSWOLD 34 L MARO, 10     ,135
4311,9,GRADINA,95,11542916,JARDINIERA PIAZZA 19L, 10     ,129
4312,9,GRADINA,96,11550581,FIG GHETUTE CAROURI, 10     ,20.9
4313,9,GRADINA,96,11554305,DÉCOR INIMA DIN LEMN, 10     ,4.9
4314,9,GRADINA,96,11554340,GHIRLANDA 1M DIV MODELE, 10     ,23.9
4315,9,GRADINA,96,11556370,BETEALA MOV STARS 2.7M, 10     ,14.9
4316,9,GRADINA,90,11567976,GHIVECI VIBIA STRAIGHT 30CM CIMENT, 10     ,61
4317,9,GRADINA,10,11632040,ARBUSTI IN GHIV DIV SORT, 10     ,18.5
4318,9,GRADINA,90,11639264,GHIVECI CHARMING 1 MIC, 10     ,7.5
4319,9,GRADINA,96,11648791,BRAD ARTIFICIAL SUNNDAL 2.1 M, 10     ,739
4320,9,GRADINA,5,11651045,SEMINTE TOMATE CORRIDA F1, 10     ,12.5
4321,9,GRADINA,5,11651115,SEMINTE TOMATE BATTITO F1, 10     ,12.5
4322,9,GRADINA,5,11651136,SEMINTE TOMATE BISTECCA F1, 10     ,12.5
4323,9,GRADINA,5,11651276,SEMINTE ARDEI IUTE JALAPENO, 10     ,12.5
4324,9,GRADINA,15,11655980,AQUAROOTING GREENMIX IN GLOB DE STICLA, 10     ,35.9
4325,9,GRADINA,81,11660852,SEZLONG NATERIAL AQUILA, 10     ,332
4326,9,GRADINA,25,11662273,CULTIVATOR MIC CU 3 BRATE ERGO, 10     ,34.1
4327,9,GRADINA,65,11662455,PAVAJ UMBRA P4 40/40/6 CM ALB-CREM, 10     ,10.9
4328,9,GRADINA,81,11666823,PAVILION 3X3M ALB, 10     ,179
4329,9,GRADINA,96,11668902,MINI SEMINEU 27 CM, 10     ,89
4330,9,GRADINA,96,11669196,GLOB CU SORICEL 9.7 CM, 10     ,29.9
4331,9,GRADINA,90,11673774,GHIVECI ZABAIONE 16 CM, 10     ,35.9
4332,9,GRADINA,90,11673970,GHIVECI WINTER STAR 15 CM, 10     ,29.9
4333,9,GRADINA,95,11717552,GHIVECI DIN FIER DIV CULORI, 10     ,48.9
4334,9,GRADINA,60,11729116,SUPORT TIP U GALVANIZAT RAL 6005, 10     ,27.9
4335,9,GRADINA,10,11731776,ARANJ.2 PLANTE MIXT ÎN CO? CM, 10     ,34.9
4336,9,GRADINA,95,11736305,GHIBECI ALTO 22CM ALB, 10     ,18.9
4337,9,GRADINA,95,11736312,GHIBECI ALTO 30CM ALB, 10     ,45.9
4338,9,GRADINA,15,11738482,BONSAI S WITH STONE, 10     ,99
4339,9,GRADINA,15,11738545,DRACAENA MARGINATA 60-30-15, 10     ,142
4340,9,GRADINA,15,11738664,FICUS BENJAMINA NATASJA, 10     ,24.5
4341,9,GRADINA,15,11738706,DRACAENA FRAGRANS JANET LIND, 10     ,199
4342,9,GRADINA,91,11744355,HRANA PASARI PREMIUM BUGIES 800 G, 10     ,21.9
4343,9,GRADINA,30,11751936,POMPA AUTOAMORS SBRIGANI60, 10     ,274.9
4344,9,GRADINA,10,11752405,BIDENS GALBENE, 10     ,14.9
4345,9,GRADINA,65,11663386,"APPIA ANTICA 50X50X5 CM, RO?U VULCANIC", 10     ,1100
4346,9,GRADINA,65,10384003,DALA COUNTRY GRI STONE GARDEN 40X40X5 CM, 10     ,642
4347,9,GRADINA,65,10642324,PAVAJ NARDO GRI 20X10X4 CM, 10     ,559
4348,9,GRADINA,90,11485614,GHIVECI SEMILUNA GRI, 11     ,220
4349,9,GRADINA,85,10053701,FILTRU SF133 CU POMPA SUMMER FUN 6 M3/H, 11     ,1118
4350,9,GRADINA,30,10160024,PROGRAMATOR UDAT C 1060 PLUS GARDENA, 11     ,478
4351,9,GRADINA,30,10299233,SUPORT FURTUN MURAL GARDENA, 11     ,21.5
4352,9,GRADINA,20,10422643,GRANULE CONTRA CÂRTI?ELOR COMPO 2X 50 G, 11     ,53
4353,9,GRADINA,35,10561593,"LAN?+SABIE 35CM PT AKE 35-18S (1,1MM)", 11     ,209
4354,9,GRADINA,85,10641015,SCARA PISCINA OTEL SI PLASTIC 90 CM, 11     ,147
4355,9,GRADINA,81,10719520,HUS? UMBREL? POLYEST NATERIAL 265X70CM, 11     ,43.2
4356,9,GRADINA,90,10841635,MASC? GHIV PLAST BET GRI TUBUS SLIM 30CM, 11     ,165
4357,9,GRADINA,20,10847746,SUBSTRAT ORHIDEE COMPO 5L, 11     ,18.9
4358,9,GRADINA,30,10911530,C?RUCIOR ALU GEOLIA PT FURTUN 70M, 11     ,115
4359,9,GRADINA,30,10911950,CONECTOR CU STOP FURTUN 12.5 15MM, 11     ,9.49
4360,9,GRADINA,15,11269062,YUCCA D 21, 11     ,114
4361,9,GRADINA,75,11282075,SET 3 ACCESORII GR?TAR NATERIAL, 11     ,45
4362,9,GRADINA,30,11299806,ASPERSOR STATIC 1PP, 11     ,17.9
4363,9,GRADINA,20,11303173,MAS? PLANTARE FLORA 80X40, 11     ,89
4364,9,GRADINA,60,11313841,CLEMA COLT 70X70MM, 11     ,18.9
4365,9,GRADINA,20,11317950,POKON INGR.UNIV. 1000 ML, 11     ,24.5
4366,9,GRADINA,20,11318685,POKON INGR. PL. VERZI BETISOARE-24 BUC, 11     ,9.89
4367,9,GRADINA,30,11342072,SUPORT AUTOMAT CU FURTUN 15MM 20M, 11     ,159
4368,9,GRADINA,35,11387600,"MOTOFER BENZ STERWINS 2.8CP, 40CM", 11     ,399
4369,9,GRADINA,95,11389175,VAS CERAMIC? CM.17 ET., 11     ,7.49
4370,9,GRADINA,96,11410980,"CHRF GLOB STICLA, CHRISTMAS RED", 11     ,8.99
4371,9,GRADINA,95,11447590,GHIV CONO DUO COTTO CM.21, 11     ,16.8
4372,9,GRADINA,95,11447793,GHIVECI SAMBA .CM.22 ANTR., 11     ,39
4373,9,GRADINA,10,11460785,THUJA BRABANT 80/100, 11     ,24
4374,9,GRADINA,96,11461184,DECORATIUNE CIZMULITE, 11     ,12
4375,9,GRADINA,96,11462171,GLOB GLITTER WFS, 11     ,18
4376,9,GRADINA,96,11463172,"MASINUTA CU BRAD 14,5CM", 11     ,46
4377,9,GRADINA,96,11464145,GLOB ONION 10 CM GOLD, 11     ,39
